PT_2019_R_404,200201,2
PT_2019_R_404,201704,1
PT_2019_R_404,201610,1
PT_2019_R_404,201609,1
PT_2019_R_404,201507,1
PT_2019_R_404,201203,1
PT_2019_R_404,200412,1
PT_2019_R_404,200409,1
PT_2019_R_404,200008,1
PT_2019_R_404,199801,1
PT_2019_R_404,199710,1
PT_2019_R_503,201710,7
PT_2019_R_503,201604,7
PT_2019_R_503,201701,6
PT_2019_R_503,201605,5
PT_2019_R_503,201512,4
PT_2019_R_503,201511,4
PT_2019_R_503,201711,2
PT_2019_R_503,201708,2
PT_2019_R_503,201702,2
PT_2019_R_503,201608,2
PT_2019_R_503,201602,2
PT_2019_R_503,201712,1
PT_2019_R_503,201706,1
PT_2019_R_503,201703,1
PT_2019_R_503,201603,1
PT_2019_R_503,201510,1
PT_2019_R_503,201508,1
